"longitude","latitude","sst_celsius"
16.7,35.6,20.5
19.3,35,21.7
22.2,34.3,21.3
24.7,33.6,21.5
27.5,32.9,22.4
30.5,32.1,22
29.6,32.4,20.5
27,33.1,21.9
21.6,34.5,21.4
18.9,35.2,20.7
16.2,35.9,19.5
13.4,36.6,19.6
10.7,37.3,18.4
8,37.5,18.1
5.2,37.2,17.8
2.4,37,17.8
-0.2,36.7,17.5
-5.7,35.9,18.4
-8.4,36.7,18.4
-9.6,38.5,16.8
-9.7,43.2,16.3
-5.4,49,13.2
-7.1,47.1,14.3
-9.9,40.8,16.5
-9.8,38.7,16.6
-2.9,36.2,16.8
8.8,37.3,17
11.5,37,16.8
14.2,36.3,17.8
16.9,35.6,18.5
19.6,34.9,18.7
22.3,34.3,18.8
27.3,33,19.5
31.5,32.1,21
29.9,32.5,19.9
27.8,33,20.9
25.2,33.7,20
22.6,34.4,18
19.9,35.1,19.7
17.2,35.7,19
14.6,36.4,18.4
7.1,37.4,17.1
4.6,37.2,17.5
2.2,36.9,17.3
0,36.7,17.1
-5.1,36,17.4
-7.6,36.4,18.1
-9.3,37.6,17.3
-9.7,39.6,16.3
-9.7,41.4,15.6
-8.3,45.2,14.8
-6.3,47.7,13.7
-5.4,49,13.2
-7.1,47.2,13.8
-8.4,45.3,15.2
-9.8,43.3,15.4
-9.9,41.2,16.1
-9.9,38.9,16.8
-9.2,36.9,18.7
-4,36.1,17.8
-1.2,36.5,17.8
12.2,36.2,18.9
14.9,36.2,19.3
17.3,35.5,19.4
19.9,34.9,21.2
22.3,34.2,20.3
24.7,33.6,21.4
27,33,21.8
29.4,32.4,21.8
32.3,31.4,19.9
32.3,31.4,19.6
-6.8,47.6,13.5
-7.9,36.5,17
-9.3,37.5,17
-9.8,39.2,16.2
-9.8,42.4,16
-8.4,45.1,15
-6.1,48.1,13
-8.7,48.6,12
-8.3,47.7,14
-8.5,44.9,12.6
-9.7,43.2,14
-7.1,46.7,14
-5.8,48.4,12
-7.2,46.8,13
-8.5,45.1,15
-9.9,43.3,13.5
5.4,40.4,15.2
3.5,39.2,16
-6.5,36,16.2
-8.9,48.9,12.5
30,32.2,20
27.1,33,20
22.6,34.2,19
21.2,34.6,20
19.3,35.1,19
18,35.4,20
16.4,35.8,20
14.8,36.2,19
13.2,36.6,19
11.5,37.1,19
10.1,37.6,19
8.5,37.7,17
6.9,37.6,17
5.2,37.4,17
3.5,37.3,17
2.1,37.1,16
0.5,36.8,16
-1.1,36.6,16
-2.7,36.4,16
-4.4,36.1,17
-6,36,16
-9.4,37.8,16
-9.6,38.3,14.7
-9.8,41.6,14
-9.8,42.9,14
-8.2,34.1,19
-9.7,47.5,13.5
-5.2,49.2,13.3
-7.4,48.6,13.2
-8.5,47.9,12
-8.7,48.2,12.5
-6.5,48.9,12
-9.7,48.1,12
15.5,38.7,18.5
12.1,39.7,18
9.9,39.1,17.5
8,38.5,17
5.8,38.1,18
3.7,37.7,16.7
1.8,37.3,18
-0.5,36.9,17
-4.7,36.1,16
-6.5,36,17
-8.2,36.6,16.5
-9.4,37.8,15.5
-9.7,39.5,15
-9.7,41.2,15.5
-9.7,43,14.5
-8.8,44.5,14
-7.6,46.1,14.4
-6.5,47.6,13
-8.4,45.4,13
-9.4,43.9,13.5
-9.9,42.6,14.5
-9.9,41,15
-9.9,39.8,15
-9.5,37.9,16
-6.7,36,18
-4.9,36,17
-2.7,36.2,16
-0.8,36.5,17
1.4,36.7,16.5
3.7,37.1,16
3.7,37.1,16
6,37.2,16
8.1,37.2,17
10.4,37.4,16
12.2,36.8,15
14.3,36.1,17
16.2,35.5,17
18.2,34.9,17.5
20,34.3,17
22,33.7,16.5
23.3,33.3,17
25.5,32.5,17.7
-8.6,35.6,18.4
-8,45.6,15
1.5,37,17
6.4,37.3,17.2
11.3,37.1,17.1
16,35.9,17.5
20.6,34.7,18
-9.9,43.5,15.2
-9.8,43.7,14.9
-9.7,43.9,14.8
-9.5,44.1,15
-9.4,44.3,14.7
-9.3,44.5,14.7
-9.1,44.7,15.2
-8.9,44.9,15.1
-8.8,45.1,15.1
-8.8,45.2,14.8
-8.8,45.3,14.5
-8.8,45.4,14.6
-8.7,45.5,14.8
-8.7,45.6,14.7
-8.7,45.7,14.8
-8.6,45.7,14.7
-8.6,45.8,14.8
-8.5,45.9,14.9
-8.4,46,14.6
-8.2,46.1,14.5
-8.1,46.3,14.3
-7.9,46.5,14.6
-7.8,46.6,14.7
-7.7,46.8,14.6
-7.6,46.9,14.5
-7.5,47.1,14.6
-7.3,47.3,13.9
-7.2,47.5,14.1
-7,47.7,13.7
-6.8,47.9,13.9
-6.6,48.2,13.9
-6.4,48.4,13.5
-6.3,48.6,13.5
-6.1,48.9,13.2
-5.8,49.1,13.2
-5.4,49.2,13.2
-5,49.4,13.4
-4.6,49.5,13.6
-4.2,49.7,13.5
-3.8,49.8,13.4
-3.2,49.9,13.3
-3.6,49.8,13.3
-4,49.6,13.1
-4.5,49.4,13.3
-4.9,49.3,13.1
-5.4,49.1,13
-5.8,48.9,13.4
-6,48.6,13.4
-6.2,48.4,13.5
-6.4,48.1,13.7
-6.6,47.8,13.7
-6.9,47.6,13.5
-7.1,47.3,14.1
-7.3,47,13.7
-7.5,46.7,14.5
-7.7,46.5,14.6
-7.9,46.2,14.5
-8.1,45.9,14.4
-8.3,45.6,14.7
-8.5,45.4,14.7
-8.8,45.1,14.8
-9,44.8,14.8
-9.2,44.5,14.8
-9.4,44.3,14.9
-9.6,44,15
-9.8,43.7,15
8.7,37.3,18
9.7,37.3,18
12.1,37,18
12.1,37,18
15.6,35.8,17
24,33.7,19
-7.1,46.9,14.7
0.2,36.7,17
-9.7,48.4,14
-8.9,49.7,11.5
9.9,37.6,18
18.9,35.2,18
24.5,33.7,20
25.2,34.3,19
22.9,35.2,15
20.6,36.1,17
18.4,36.9,17
12.9,40.2,15
11.1,41.4,14
10.7,41.8,14
12.6,40.5,14
17.6,37.2,16
19.8,36.3,16
21.9,35.5,16
24.1,34.7,17
28.6,33,17
30.8,32.2,16
-9.9,42.7,15.3
-9.8,43,15.9
-9.7,43.3,15.6
-9.5,43.6,15.3
-9.3,43.9,14.3
-9.1,44.1,15
-8.9,44.4,14.8
-8.7,44.7,14.8
-8.5,45,14.8
-8.3,45.2,14.6
-7.9,45.8,15
-7.7,46.1,14.6
-7.5,46.3,14.8
-7.3,46.6,14.9
-6.7,47.4,13.8
-6.5,47.7,14
-6.2,48,14
-6,48.3,14.1
-5.8,48.5,13.2
-5.5,48.8,13.2
-4.7,49.1,13.3
-4.3,49.3,13
-3.9,49.5,13.2
-3.1,49.8,13.6
-2.7,49.9,13.4
-4,49.6,12.9
-4.4,49.4,12.9
-6.4,48.2,13.3
14.4,36.3,19
16.5,35.7,19.2
18.8,35.2,19
20.9,34.6,19
23.1,34.1,18
25.2,33.5,18
27.1,32.9,18
29.6,32.4,18
30,32.2,19.6
27.1,33,21
24.3,33.8,20.4
18.6,35.2,19.6
12.8,36.7,17.6
7.1,37.6,16.8
9.5,38,15.6
-9.9,42.8,14.5
-9.7,38.2,15.2
0.6,36.7,16.4
11.7,37,15.8
17,35.7,17.2
22.1,34.3,17.6
24.9,33.6,18.6
27.5,32.9,18
30,32.2,18.6
-6.5,35.9,15.8
2.5,37,15.5
19.3,35,18.3
21.3,34.5,18.5
23.8,33.9,17.5
26.5,33.2,18.7
26.9,33.3,19
0.4,36.9,16
-0.4,36.9,16
-6.9,47.2,14
-7.5,36.3,19
-2.4,36.3,17.7
2.7,37,17.3
-5.1,49.4,13.2
19.1,36.5,21
24.7,34.4,21.6
30.1,32.4,21
-4.8,48.2,11.9
-5.4,47.6,12.6
-5.6,47,13.2
-6,46.4,13.8
-6,46.4,13.8
-5.8,46.7,13.3
5.3,43.2,14.8
5.3,43.2,14.7
6.5,42.6,14.6
7.9,42,16.5
8.4,41.9,15.9
7.7,42.5,15.3
6.4,42.8,15.4
5.3,43.2,14.9
5.4,43.1,15.7
6.5,42.6,14.9
7.6,42.1,16.2
8.6,41.8,15.8
7.6,42.2,16.1
6.3,42.8,15.8
6.6,42.7,15.5
8.7,41.9,15.5
8.2,41.9,16
7.4,42.4,15.1
6.4,42.9,15.7
5.2,43.2,14.3
5.6,43,14.9
7.1,43.1,15
8.6,43.2,14.4
9.4,42.7,14.7
9.2,43,14.6
8.1,43,13.3
6.5,42.9,15.4
5.3,43.2,13.9
5.7,43,15.2
6.7,42.5,14.8
7.8,42.1,15.5
8.6,41.8,14.7
7.2,42.3,15
5.8,42.9,15.4
5.7,43,15
7.1,42.9,13.7
8.5,43,14.4
9.4,42.7,14.4
9.2,43,14.5
7.8,43,13.4
6.4,42.9,15.2
5.3,43.2,14.1
-2,49.6,13.2
-2.2,48.8,12.6
-1.9,49.1,12.3
-2.2,49.4,12.6
-2.1,48.8,12.5
-2.2,48.8,12.5
-2.1,48.7,12.4
-2.2,49.4,12.8
-1.9,49.7,12.9
-2.2,49.4,12.7
-2.2,48.8,12
-1.9,49.7,12.9
-2.2,48.8,12.1
-2.3,49.2,12.5
-2.2,49.4,12.4
-2.3,49.3,12.6
-2.1,48.7,12
-2.2,49.3,12.5
-2.2,48.8,11.6
-2.3,48.8,11.9
-2.4,49.1,12.2
-1.9,49.7,12.3
-2.1,49.5,12.2
-1.9,49.1,11
-2.1,49.5,12
-1.9,49.2,10.7
-2.1,49.5,12
-1.8,49.7,12
-2.1,49.4,11.9
-2.3,48.7,11.4
-2.4,49.3,12.2
-2.2,48.7,10.9
-2.1,48.8,10.7
-2.3,49.2,11.2
-1.7,49.9,12.1
-2.2,49.4,11.3
-2.1,48.7,10.6
-2.1,49.4,11.3
-2.2,49.4,11.4
-2.2,48.7,10.5
-2.4,49.1,11.3
-2,49.7,11.2
-1.7,49.9,11.8
-2.3,49.2,11.6
-2.2,49.4,10.8
-2.3,49.2,11.4
-2.1,49.5,10.9
-1.9,49.2,9.8
-2.1,49.5,11
5,43.1,15.7
5.1,42.4,15
5.3,41.8,15.3
5.5,41.2,16.4
5.7,40.7,17.2
5.9,40.2,18.4
5.9,39.6,18.4
6,39.1,18.8
6.1,38.6,18.5
6.4,38.3,18.2
6.7,37.9,18.1
6.8,37.5,18.1
6.7,37.2,17.4
6.7,37.4,17.2
6.5,38.2,18.3
6.3,38.9,18.3
5.8,40.4,18
5.6,41.1,16.3
5.3,41.9,15.1
5.1,42.6,14.5
4.9,43.1,15.5
4.4,42.4,14.6
3.9,41.8,15.6
2.9,40.5,15.6
2.4,39.9,16.4
1.9,39.3,16
1.7,38.7,16.8
1.3,38.1,17
0.9,37.6,17
0.6,37.1,16
0.3,36.6,16.7
0.1,36.2,16.8
0,36,16.7
-0.1,35.9,16.6
0,36.2,16.6
0,36.1,16.7
-0.1,36,16.1
0,36.3,16.6
0.1,36.5,16.4
0,36.1,16.4
-0.1,35.8,16.9
-0.1,35.8,16.8
-0.1,35.8,16.9
0,36,16.6
0.3,36.7,16.5
0.8,37.4,16.6
1.3,38.1,16.4
1.7,38.7,16.7
2.1,39.4,16.2
2.6,40.1,16.3
3.1,40.8,15.3
3.6,41.4,15.3
4.1,42.1,14.3
4.6,42.7,15.2
4.9,43.3,15.4
4.9,43.3,14.8
6.3,38.7,16.8
6.6,38,16.9
6.8,37.3,17.1
6.9,37.1,16.6
6.6,37.8,17
6.1,39.4,16.6
5.9,40.1,16.5
5.4,41.7,14.3
5.2,42.4,14.1
5,43.2,15.1
4.8,43.4,13.5
4.9,43.3,13.1
5.1,42.6,15
5.4,41.9,13.9
5.6,41.1,15.5
5.8,40.4,16.5
6,39.6,16.7
6.3,38.9,16.5
6.5,38.1,16.8
6.8,37.3,16.2
7,37.1,16.5
7.4,37.5,17
8.2,38.4,15.9
8.7,38.7,16
9.4,38.9,16.2
9.7,39.2,16.4
9.8,39.8,16.3
9.9,40.3,16.4
9.8,39.7,16.1
9.7,39.1,16.2
9.5,38.9,15.9
9.6,39.1,16.1
9.2,38.9,16
9,38.8,15.7
9.1,38.9,15.8
9,38.8,15.6
9,38.8,15.6
9.1,38.9,15.7
9,38.8,15.8
9.2,39,15.6
9,38.8,15.5
9.1,38.9,15.5
8.9,38.8,15.4
8.8,38.7,15.3
8.1,38.4,15.3
7.7,37.8,15.5
7.3,37.3,15.7
6.8,37.2,16.2
6.6,38,16.1
6.3,38.7,15.8
6.1,39.5,15.4
5.9,40.2,15.5
5.6,41,14.4
5.4,41.8,13.6
5.2,42.5,14.2
4.9,43.3,13.2
5.1,42.6,14.3
5.4,41.8,13.5
5.6,41,14.3
5.9,40.2,15.5
6.1,39.4,15.5
6.4,38.7,15.8
6.6,37.9,15.7
6.8,37.2,15.9
6.6,37.1,15.9
6.4,37.5,15.7
6,37.8,15.6
5.7,38.1,15.7
5.9,38,15.5
6.4,37.4,15.6
7,37.1,16
7.2,37.3,15.9
7.9,37.8,15.2
8.5,38.3,14.8
9,38.8,15.4
9,38.8,15.3
9.3,39,15.4
9,38.8,15.2
9.1,38.9,15.3
9.4,39,15.3
9,38.8,15.3
9.1,38.9,15.3
9.1,38.9,15.2
9.1,43,14.5
7.4,43,13.2
5.8,43,14.8
9.5,42.9,14.2
8.6,43,13.3
6.1,43,14.9
7.6,42.9,13.1
8.7,43,13.2
7.3,43,13.5
5.2,43.3,14.7
6,42.8,15.8
7,42.3,16.4
8,41.9,16.6
8.5,41.1,15.6
8.4,40.9,15.7
8.8,41.6,15.5
8.2,41.8,16.3
6.1,42.7,14.3
5.2,43.3,15
5.6,43,15.7
6.6,42.5,15.1
7.6,42.1,16.1
8.5,41.6,16.1
7,42.4,16.1
6,42.8,14.2
5.3,43.3,14.9
5.9,42.8,15.8
6.9,42.4,15.4
7.7,42.2,16
8.3,42.1,15.9
8.6,41.3,15.5
8.3,40.9,15.3
8.3,40.8,15.1
8.4,41.5,15.6
8.3,42.3,15.3
7.3,42.7,13.8
6.1,42.9,15.5
5.3,43.3,13.8
7,42.5,15.1
7.9,42,16.1
8.5,41,15
8.4,41,14.9
7,42.3,15.4
6,42.8,15.5
5.2,43.3,14.2
5.8,42.9,15.6
6.7,42.4,15.2
7.6,42.1,15.5
8.6,41.6,14.8
7.9,41.9,15.8
6.9,42.3,15
6,42.7,14.9
5.3,43.3,14.5
5.2,43.2,14
6.2,42.8,15.4
7.2,42.4,14.9
8.1,41.9,15.5
8.5,41.1,15
8.5,41,14.8
7.1,42.4,15.1
6.2,42.9,15.2
5.2,43.2,14.1
6.2,42.8,14.7
5.4,41.1,19.6
4.9,41.8,18.8
4.5,42.5,18.1
5,43.2,18.8
5,42.9,18.6
5.4,42.2,18.1
5.6,41.7,18.2
5.9,41.1,19.7
6.3,40.6,21.1
6.6,40,21.6
6.6,38.3,21.2
6.4,38.5,21.3
6,40.1,21
5.7,40.9,20.7
5.4,41.8,18.4
4.9,43.3,18.1
4.9,43.3,18
5.1,42.6,17.3
5.6,42.1,17.7
5.1,41.4,19
5.2,40.6,20.3
5.2,39.8,20.5
5.6,39.6,20.8
5.3,40.4,20.4
4.9,41.8,18.1
5,42.6,17.4
4.9,43.3,17.5
5.3,42.1,17.2
5,43,18.3
5.3,42.2,17
5.4,41.9,16.9
4.8,43.4,16.3
5.3,42,16.5
5.6,41.2,17.2
5.6,41.2,17.2
4.9,43.3,16.1
5.4,41.7,16.5
5.6,41,17.2
5.2,43.2,14.7
5.7,43,15.6
8.4,43,14.8
9.5,42.7,15.1
9.4,43,14.8
8,43,13.7
6.5,42.9,15.8
5.2,43.2,14.9
5.7,43,15.7
7.1,42.9,15.6
8.5,43,15.1
9.5,42.7,14.9
9.5,42.9,14.9
8.5,43.4,13.8
5.7,43,15.3
5.5,43,14.7
6.5,42.5,14.7
7.5,42.2,15.6
8.4,41.8,15.6
8.4,41.8,15.1
7.5,42.2,15.6
6.4,42.7,15
5.3,43.2,13.9
5.6,43,15.2
6.6,42.5,14.5
7.7,42.1,15.5
8.7,41.9,13.8
8.6,41.8,13.7
7.3,42.3,15.2
6,42.8,15.4
5.3,43.1,15.2
6.7,42.9,14.8
8.2,43,13.8
9.5,42.7,14.7
9.1,43,14.4
7.6,43.2,14.9
6.5,42.8,15.3
5.2,43.2,14.1
5.5,43,14.7
6.9,42.9,14.4
8.3,43,13.4
9.5,42.8,14.4
9.2,43,14.3
7.8,43.1,13.4
6.5,42.9,14.9
5.2,43.2,13.9
5.2,43.3,13.7
-0.6,49.8,13
-0.5,49.9,13
-0.4,49.5,11
-0.3,49.4,11
-0.7,49.9,13
-0.5,49.9,13
-0.1,49.4,11
-0.2,49.4,11
-0.4,49.9,13
-0.6,49.8,13
-0.5,49.9,12
-0.2,49.3,10
-0.6,49.9,12
-0.2,49.4,10
-0.5,49.9,12
-0.3,49.4,10
-0.3,49.4,10
-0.3,49.4,10
-0.3,49.5,10
-0.3,49.4,10
-0.5,49.9,12
-0.3,49.4,10
-0.5,49.9,12
-0.5,49.9,12
-0.3,49.4,10
-0.6,49.9,12
-0.3,49.4,10
-0.6,49.9,12
-0.4,49.5,10
-0.3,49.4,10
-0.3,49.4,10
-0.4,49.5,10
-0.2,49.5,12
-0.3,49.5,9
-0.3,49.5,9
-0.6,49.9,11
-0.2,49.3,11.5
-0.4,49.6,13.4
-0.2,49.3,11.5
-0.4,49.7,13.4
-0.2,49.4,12.1
-0.2,49.4,12
-0.2,49.3,11.1
-0.4,49.8,13.6
-0.4,49.7,13.2
-0.2,49.3,11.2
-0.4,49.7,12.9
-0.2,49.4,11.1
-0.2,49.3,11.1
-0.3,49.4,11.3
-2,49.7,13.3
-2.2,48.8,13
-2.3,49.1,12
-1.9,49.7,13.1
-2,49.7,13
-2.2,48.8,12.2
-2.3,49,12
-2,49.6,12.9
-2.1,49.5,12.9
-2.2,48.8,12.1
-2.2,48.8,12.7
-3,49.4,13.6
-3.7,49.9,13.3
-4,49.5,13.4
-3.9,48.9,13.2
-4,49.3,13.2
-4,49.8,13.2
-3,49.4,13.4
-2.3,48.8,12.1
-2.3,49.1,12.6
-1.9,49.7,12.7
-1.8,49.8,12.5
-1.9,49.7,12.6
-2.3,48.8,11.6
-2.3,49,11.8
-2.2,49.3,12.4
-2.2,48.8,11.6
-3.1,49.5,13.2
-4,49.9,13
-4,49.5,13.1
-3.9,48.8,12.7
-3.6,49.2,12.9
-3.6,49.8,12.9
-3.2,49.4,13
-2.1,48.7,11.5
-2.1,49.5,12.2
-2.1,48.8,11.4
-2.3,49.1,11
-2,49.6,12.1
-2.1,49.5,12
-2.2,48.8,11.1
-2.3,49.1,11.1
-2,49.6,12.1
-2.2,49.9,12.7
-4,49.5,12.6
-3.9,48.8,12.3
-4,49.2,12.6
-4,49.7,12.5
-3.1,49.5,12.4
-2.5,49,11.8
-2.3,49.1,11.6
-1.8,49.8,12.1
-3.7,49.4,12.3
-4.8,48.8,12.7
-5.2,48,12.6
-4.9,47.1,12.7
-4.6,46.2,13.5
-4.3,45.3,14.2
-4,44.5,14.2
-3.8,43.8,14.2
-3.9,44.1,14.2
-4.2,45,14
-4.5,45.9,13.7
-7.6,36.9,18.3
-8,36.1,18.4
-8,36.1,18.5
-7.9,36.1,18.4
-7.6,36.1,18.5
-8,36.1,18.4
-7.9,36.1,18.4
-7.6,36.1,18.4
-7.9,36.1,18.4
-7.6,36.1,18.3
-8,36.1,18.2
-8,36.1,18.2
-8,36.1,18.1
-8,36.1,18.1
-8,36.1,17.9
-8,36.1,18.1
-8.1,36.2,17.4
-9.1,37.2,15.8
-9.6,38.5,15
-9.4,39.5,15.3
-6.4,46.3,13.7
-9.3,37.2,16
-8,36.1,18.5
6.5,38.4,17.8
6.2,39.6,18.3
5.9,40.7,17.4
5.6,41.9,15
5.2,43.1,16
5.3,43,16.6
6.2,42,15.5
6.9,40.8,17.4
7.6,39.8,18.2
8.4,38.7,17.5
9.4,37.9,17.9
10.4,37.1,18.7
10,37.7,18
8.9,38.4,17
8.1,39.3,17.6
8,40.4,17.4
7.2,41.4,17.3
6.3,42.2,15.3
5.3,43.1,16.4
5.2,43.1,16.2
4.7,42.1,15.1
4.2,41,16.1
3.6,40,16.3
3.4,38.9,16.7
3.2,37.9,17
3.1,37,16.3
5.2,43.1,15.9
6,42.1,15.2
6.7,41.1,16.6
7.4,40.1,17.6
8.1,39,16.5
9.1,38.1,16.4
10.2,37.3,18.2
10.3,36.7,17.2
10.2,37.8,17.3
10.1,38.8,16.6
9.9,40,17.1
9.6,41.1,15.1
8.7,41.4,16.6
8,41.9,17.2
3.5,37.9,16.6
3.8,38.6,16.4
4.3,39.7,15.9
4.6,40.9,15.6
5.2,43.2,15.5
5.8,42.4,14.2
6.5,41.4,15.2
7.2,40.4,15.7
7.9,39.4,15.4
8.8,38.4,15.4
9.8,37.5,16
10.2,36.7,14.2
10.3,37.4,16.6
10.1,38.6,15.2
10,39.8,15.5
9.7,41,14.4
8.5,41.5,15.1
7.4,42.3,15.5
6.2,42.9,15.4
4.9,42.5,14.5
4.4,41.4,13.7
3.9,40.4,14.5
3.4,39.3,15.2
3.3,38.2,15.5
3.1,37.1,15.9
3.2,37.4,15.6
3.3,38.5,15.5
-5.7,48.4,12.9
-5.8,48.3,13
-5.9,48.5,12.9
-5.8,48.6,12.9
-5.7,48.5,12.8
-5.8,48.6,12.8
-5.8,48.6,12.8
-5.8,48.7,12.8
-5.8,48.7,12.8
-5.9,48.6,12.8
-6,48.5,12.8
-5.9,48.6,12.8
-5.8,48.4,12.9
-5.9,48.4,12.8
-6,48.6,12.8
-5.8,48.6,12.8
-5.9,48.5,12.8
-5.9,48.5,12.8
-5.9,48.5,12.9
-5.9,48.5,12.8
-5.9,48.5,12.8
-6,48.5,12.8
-5.9,48.5,12.9
-5.9,48.5,12.9
-5.9,48.5,12.8
-5.8,48.4,12.9
-5.4,48,13
-4.8,47.8,12.9
-4.2,47.7,11.7
-4.6,47.8,12.3
-5.2,48,12.8
-5.8,48.3,12.7
-5.9,48.6,12.7
-5.9,48.6,12.7
-6,48.5,12.7
-6,48.6,12.6
-6,48.5,12.7
-6.1,48.4,12.8
-6,48.5,12.7
-5.7,48.4,12.7
-5.9,48.3,12.7
-5.9,48.5,12.7
-5.8,48.6,12.7
-5.7,48.5,12.7
-5.7,48.3,12.7
-5.8,48.3,12.6
-5.7,48.5,12.8
-5.7,48.4,12.6
-5.9,48.3,12.8
-6,48.2,12.8
-5.9,48.4,12.8
-5.8,48.3,12.8
-5.7,48.2,12.7
-5.7,48.3,12.7
-5.7,48.4,12.7
-5.6,48.3,12.7
-5.6,48.2,12.7
-5.8,48.1,12.6
-5.8,48.2,12.8
-5.7,48.3,12.7
-5.7,48.2,12.6
-5.6,48.3,12.6
-5.6,48.2,12.7
-5.6,48.1,12.7
-5.8,48.1,12.5
-5.8,48.2,12.6
-5.7,48.3,12.7
-5.8,48.2,12.7
-5.9,48.2,12.7
-5.9,48.3,12.6
-5.7,48.2,12.6
-5.8,48.1,12.5
-5.8,48,12.8
-5.8,48.1,12.6
-5.8,48.1,12.5
-5.8,48,12.8
-5.9,48.4,12.6
-6,48.3,12.7
-5.9,48.4,12.6
-6,48.3,12.5
-6.1,48.2,12.8
-6.2,48.1,12.8
-6.1,48.2,12.7
-6,48.3,12.7
-6.1,48.1,12.8
-6.2,48.1,12.8
-6.1,48.2,12.8
-6.1,48.3,12.6
-6.1,48.2,12.8
-6.2,48.1,12.8
-6.3,48.1,12.9
-6.3,48.2,12.8
-6.3,48,12.9
-6.2,48.1,12.9
-6,48.2,12.8
-6.1,48.2,12.8
-5.8,48.3,12.5
-5.8,48.4,12.5
-5.6,48.4,12.5
-5.1,48.1,12.3
-5,48.1,12.2
-4.8,48,11.8
-4.3,47.7,11.3
-4.2,47.7,10.5
-4.2,47.7,10.4
-4.2,47.7,10.3
-4.2,47.7,10.4
-4.2,47.7,10.8
-4.2,47.7,10.7
-4.2,47.7,10.6
-4.2,47.7,10.7
-4.2,47.7,10.9
-4.2,47.7,10.9
-4.2,47.7,10.8
-4.2,47.7,10.8
-4.2,47.7,11
-4.2,47.7,11
-4.2,47.7,10.9
-4.2,47.7,11
-4.2,47.7,11.1
-4.2,47.7,11
-4.2,47.7,11.2
-4.2,47.7,11.3
-4.2,47.7,11.5
-4.2,47.7,11.2
-4.2,47.7,11
-4.2,47.7,11
-4.2,47.7,10.9
-4.2,47.7,10.9
-4.2,47.7,10.6
-4.2,47.7,10.7
-4.2,47.7,10.8
-4.2,47.7,10.8
-4.2,47.7,10.5
-4.2,47.7,10.7
-4.2,47.7,10.7
-4.2,47.7,10.5
-4.2,47.7,10.3
-4.2,47.7,10.7
-4.2,47.7,10.8
-4.2,47.7,10.7
-4.2,47.7,10.4
-4.2,47.7,10.2
-4.2,47.7,10.3
-4.2,47.7,10.4
-4.2,47.7,10.1
-4.2,47.7,10.4
-4.2,47.7,10.6
-4.2,47.7,10.6
-4.2,47.7,10.5
-4.2,47.7,10.6
-4.2,47.7,10.6
-4.2,47.7,10.6
-4.2,47.7,10.8
-4.2,47.7,10.9
-4.2,47.7,11.1
-4.2,47.7,11.3
-4.2,47.7,11.1
-4.2,47.7,11.1
-4.2,47.7,11.2
-4.2,47.7,11.2
-4.2,47.7,11.1
-4.2,47.7,11
-4.2,47.7,11.2
-4.2,47.7,10.9
7,42.9,16.6
8.4,43,14.7
8.8,43,17.4
9.3,43,17.2
9.5,42.7,17.1
9.5,42.6,17
9.5,42.7,16.9
9.4,43,17.1
8.9,43,17.3
8.4,43,14.6
7.9,43,14.9
7.3,42.9,15.1
6.8,42.9,16.6
6.3,42.9,16.7
5.9,42.9,16.8
5.4,43,16.5
5.2,43.3,15.5
5.2,43.3,15.3
5.4,43.1,16.5
5.8,43,16.8
6.2,42.9,16.8
7,42.9,15.1
7.4,42.9,15.4
7.8,43,14.4
8.3,43,14.8
8.8,43,16.5
9.2,43,17
9.5,42.8,16.7
9.5,42.7,16.7
9.4,42.7,16
9.3,43,17
8.8,43,17.1
8.5,43,15
7.6,43,15.6
6.6,42.9,15.8
6.1,42.9,16.6
5.6,43,16.6
5.2,43.2,15.6
5.3,43.2,15.4
5.4,43.1,16.2
5.7,43,16.7
6.1,42.9,16.6
7,42.9,15
7.4,42.9,15.4
7.9,43,14.4
8.4,43,15.3
8.8,43,16.5
9.2,43,17.1
9.5,42.8,16.6
9.5,42.8,17.2
9.1,43,17.1
8.6,43,15.3
8.1,43,14.3
7.6,42.9,14.6
7.1,42.9,14.9
6.7,42.9,16.3
6.4,42.9,16.7
6,42.9,16.5
5.6,43,16.5
5.2,43.1,15.8
5.2,43.2,16.1
5.4,43.1,16.5
5.8,43,16.3
6.2,42.9,16.6
6.6,42.9,16
7,42.9,14.9
7.4,42.8,14.9
7.8,42.8,16
8.3,42.9,15.1
8.8,42.9,15.9
9.5,42.8,16.9
8.8,43,16
8.3,43,14.2
7.8,43,14.6
7.3,42.9,15.2
6.8,42.9,16
5.9,42.9,16.5
5.2,43.2,15.7
5.3,43.2,15.2
5.5,43,16.4
6.5,42.9,16.5
7.5,43,14.9
8,42.9,15
8.5,43,14.9
8.9,43,15.7
9.2,43.1,16.4
9.5,42.8,16.4
9.5,42.8,16.3
9.1,43,16.1
8.6,43,16
8.2,43,14.1
7.7,42.9,15.5
7.2,42.9,14.5
6.8,42.9,14.2
6.3,42.9,16.4
5.9,42.9,16.3
5.6,43,16.3
5.3,43.1,16
5.7,43,16.1
6.1,42.9,16.2
6.5,42.9,15.2
6.9,42.9,15.3
7.3,42.9,14.4
7.7,42.9,15.2
8.1,43,13.8
8.5,43,15.5
8.9,43,16
9.3,43,15.9
9.5,42.8,15.9
9.5,42.9,15.8
9.1,43,15.9
8.6,43,15.7
8.2,43,14.1
7.7,43,15
7.3,43,15
6.8,43,14.6
6.4,42.9,16
6,42.9,15.9
